Image,Rights,Caption
urn:cite:bnf:gr2700img.bnf2700_img286,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 138 verso"
urn:cite:bnf:gr2700img.bnf2700_img287,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 139 recto"
urn:cite:bnf:gr2700img.bnf2700_img288,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 139 verso"
urn:cite:bnf:gr2700img.bnf2700_img289,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 140 recto"
urn:cite:bnf:gr2700img.bnf2700_img290,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 140 verso"
urn:cite:bnf:gr2700img.bnf2700_img291,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 141 recto"
urn:cite:bnf:gr2700img.bnf2700_img292,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 141 verso"
urn:cite:bnf:gr2700img.bnf2700_img293,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 142 recto"
urn:cite:bnf:gr2700img.bnf2700_img294,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 142 verso"
urn:cite:bnf:gr2700img.bnf2700_img295,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 143 recto"
urn:cite:bnf:gr2700img.bnf2700_img296,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 143 verso"
urn:cite:bnf:gr2700img.bnf2700_img297,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 144 recto"
urn:cite:bnf:gr2700img.bnf2700_img298,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 144 verso"
urn:cite:bnf:gr2700img.bnf2700_img299,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 145 recto"
urn:cite:bnf:gr2700img.bnf2700_img300,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 145 verso"
urn:cite:bnf:gr2700img.bnf2700_img301,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 146 recto"
urn:cite:bnf:gr2700img.bnf2700_img302,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 146 verso"
urn:cite:bnf:gr2700img.bnf2700_img303,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 147 recto"
urn:cite:bnf:gr2700img.bnf2700_img304,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 147 verso"
urn:cite:bnf:gr2700img.bnf2700_img305,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 148 recto"
urn:cite:bnf:gr2700img.bnf2700_img306,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 148 verso"
urn:cite:bnf:gr2700img.bnf2700_img307,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 149 recto"
urn:cite:bnf:gr2700img.bnf2700_img308,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 149 verso"
urn:cite:bnf:gr2700img.bnf2700_img309,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 150 recto"
urn:cite:bnf:gr2700img.bnf2700_img310,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 150 verso"
urn:cite:bnf:gr2700img.bnf2700_img311,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 151 recto"
urn:cite:bnf:gr2700img.bnf2700_img312,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 151 verso"
urn:cite:bnf:gr2700img.bnf2700_img313,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 152 recto"
urn:cite:bnf:gr2700img.bnf2700_img314,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 152 verso"
urn:cite:bnf:gr2700img.bnf2700_img315,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 153 recto"
urn:cite:bnf:gr2700img.bnf2700_img316,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 153 verso"
urn:cite:bnf:gr2700img.bnf2700_img317,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 154 recto"
urn:cite:bnf:gr2700img.bnf2700_img318,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 154 verso"
urn:cite:bnf:gr2700img.bnf2700_img319,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 155 recto"
urn:cite:bnf:gr2700img.bnf2700_img320,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 155 verso"
urn:cite:bnf:gr2700img.bnf2700_img321,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 156 recto"
urn:cite:bnf:gr2700img.bnf2700_img322,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 156 verso"
urn:cite:bnf:gr2700img.bnf2700_img323,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 157 recto"
urn:cite:bnf:gr2700img.bnf2700_img324,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 157 verso"
urn:cite:bnf:gr2700img.bnf2700_img325,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 158 recto"
urn:cite:bnf:gr2700img.bnf2700_img326,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 158 verso"
urn:cite:bnf:gr2700img.bnf2700_img327,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 159 recto"
urn:cite:bnf:gr2700img.bnf2700_img328,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 159 verso"
urn:cite:bnf:gr2700img.bnf2700_img329,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 160 recto"
urn:cite:bnf:gr2700img.bnf2700_img330,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 160 verso"
urn:cite:bnf:gr2700img.bnf2700_img331,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 161 recto"
urn:cite:bnf:gr2700img.bnf2700_img332,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 161 verso"
urn:cite:bnf:gr2700img.bnf2700_img333,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 162 recto"
urn:cite:bnf:gr2700img.bnf2700_img334,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 162 verso"
urn:cite:bnf:gr2700img.bnf2700_img335,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 163 recto"
urn:cite:bnf:gr2700img.bnf2700_img336,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 163 verso"
urn:cite:bnf:gr2700img.bnf2700_img337,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 164 recto"
urn:cite:bnf:gr2700img.bnf2700_img338,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 164 verso"
urn:cite:bnf:gr2700img.bnf2700_img339,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 165 recto"
urn:cite:bnf:gr2700img.bnf2700_img340,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 165 verso"
urn:cite:bnf:gr2700img.bnf2700_img341,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 166 recto"
urn:cite:bnf:gr2700img.bnf2700_img342,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 166 verso"
urn:cite:bnf:gr2700img.bnf2700_img343,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 167 recto"
urn:cite:bnf:gr2700img.bnf2700_img344,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 167 verso"
urn:cite:bnf:gr2700img.bnf2700_img345,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 168 recto"
urn:cite:bnf:gr2700img.bnf2700_img346,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 168 verso"
urn:cite:bnf:gr2700img.bnf2700_img347,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 169 recto"
urn:cite:bnf:gr2700img.bnf2700_img348,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 169 verso"
urn:cite:bnf:gr2700img.bnf2700_img349,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 170 recto"
urn:cite:bnf:gr2700img.bnf2700_img350,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 170 verso"
urn:cite:bnf:gr2700img.bnf2700_img351,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 171 recto"
urn:cite:bnf:gr2700img.bnf2700_img352,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 171 verso"
urn:cite:bnf:gr2700img.bnf2700_img353,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 172 recto"
urn:cite:bnf:gr2700img.bnf2700_img354,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 172 verso"
urn:cite:bnf:gr2700img.bnf2700_img355,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 173 recto"
urn:cite:bnf:gr2700img.bnf2700_img356,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 173 verso"
urn:cite:bnf:gr2700img.bnf2700_img357,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 174 recto"
urn:cite:bnf:gr2700img.bnf2700_img358,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 174 verso"
urn:cite:bnf:gr2700img.bnf2700_img359,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 175 recto"
urn:cite:bnf:gr2700img.bnf2700_img360,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 175 verso"
urn:cite:bnf:gr2700img.bnf2700_img361,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 176 recto"
urn:cite:bnf:gr2700img.bnf2700_img362,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 176 verso"
urn:cite:bnf:gr2700img.bnf2700_img363,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 177 recto"
urn:cite:bnf:gr2700img.bnf2700_img364,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 177 verso"
urn:cite:bnf:gr2700img.bnf2700_img365,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 178 recto"
urn:cite:bnf:gr2700img.bnf2700_img366,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 178 verso"
urn:cite:bnf:gr2700img.bnf2700_img367,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 179 recto"
urn:cite:bnf:gr2700img.bnf2700_img368,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 179 verso"
urn:cite:bnf:gr2700img.bnf2700_img369,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 180 recto"
urn:cite:bnf:gr2700img.bnf2700_img370,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 180 verso"
urn:cite:bnf:gr2700img.bnf2700_img371,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 181 recto"
urn:cite:bnf:gr2700img.bnf2700_img372,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 181 verso"
urn:cite:bnf:gr2700img.bnf2700_img373,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 182 recto"
urn:cite:bnf:gr2700img.bnf2700_img374,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 182 verso"
urn:cite:bnf:gr2700img.bnf2700_img375,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 183 recto"
urn:cite:bnf:gr2700img.bnf2700_img376,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 183 verso"
urn:cite:bnf:gr2700img.bnf2700_img377,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 184 recto"
urn:cite:bnf:gr2700img.bnf2700_img378,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 184 verso"
urn:cite:bnf:gr2700img.bnf2700_img379,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 185 recto"
urn:cite:bnf:gr2700img.bnf2700_img380,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 185 verso"
urn:cite:bnf:gr2700img.bnf2700_img381,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 186 recto"
urn:cite:bnf:gr2700img.bnf2700_img382,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 186 verso"
urn:cite:bnf:gr2700img.bnf2700_img383,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 187 recto"
urn:cite:bnf:gr2700img.bnf2700_img384,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 187 verso"
urn:cite:bnf:gr2700img.bnf2700_img385,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 188 recto"
urn:cite:bnf:gr2700img.bnf2700_img386,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 188 verso"
urn:cite:bnf:gr2700img.bnf2700_img387,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 189 recto"
urn:cite:bnf:gr2700img.bnf2700_img388,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 189 verso"
urn:cite:bnf:gr2700img.bnf2700_img389,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 190 recto"
urn:cite:bnf:gr2700img.bnf2700_img390,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 190 verso"
urn:cite:bnf:gr2700img.bnf2700_img391,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 191 recto"
urn:cite:bnf:gr2700img.bnf2700_img392,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 191 verso"
urn:cite:bnf:gr2700img.bnf2700_img393,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 192 recto"
urn:cite:bnf:gr2700img.bnf2700_img394,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 192 verso"
urn:cite:bnf:gr2700img.bnf2700_img395,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 193 recto"
urn:cite:bnf:gr2700img.bnf2700_img396,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 193 verso"
urn:cite:bnf:gr2700img.bnf2700_img397,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 194 recto"
urn:cite:bnf:gr2700img.bnf2700_img398,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 194 verso"
urn:cite:bnf:gr2700img.bnf2700_img399,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 195 recto"
urn:cite:bnf:gr2700img.bnf2700_img400,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 195 verso"
urn:cite:bnf:gr2700img.bnf2700_img401,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 196 recto"
urn:cite:bnf:gr2700img.bnf2700_img402,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 196 verso"
urn:cite:bnf:gr2700img.bnf2700_img403,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 197 recto"
urn:cite:bnf:gr2700img.bnf2700_img404,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 197 verso"
urn:cite:bnf:gr2700img.bnf2700_img405,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 198 recto"
urn:cite:bnf:gr2700img.bnf2700_img406,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 198 verso"
urn:cite:bnf:gr2700img.bnf2700_img407,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 199 recto"
urn:cite:bnf:gr2700img.bnf2700_img408,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 199 verso"
urn:cite:bnf:gr2700img.bnf2700_img409,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 200 recto"
urn:cite:bnf:gr2700img.bnf2700_img410,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 200 verso"
urn:cite:bnf:gr2700img.bnf2700_img411,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 201 recto"
urn:cite:bnf:gr2700img.bnf2700_img412,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 201 verso"
urn:cite:bnf:gr2700img.bnf2700_img413,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 202 recto"
urn:cite:bnf:gr2700img.bnf2700_img414,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 202 verso"
urn:cite:bnf:gr2700img.bnf2700_img415,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 203 recto"
urn:cite:bnf:gr2700img.bnf2700_img416,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 203 verso"
urn:cite:bnf:gr2700img.bnf2700_img417,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 204 recto"
urn:cite:bnf:gr2700img.bnf2700_img418,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 204 verso"
urn:cite:bnf:gr2700img.bnf2700_img419,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 205 recto"
urn:cite:bnf:gr2700img.bnf2700_img420,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 205 verso"
urn:cite:bnf:gr2700img.bnf2700_img421,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 206 recto"
urn:cite:bnf:gr2700img.bnf2700_img422,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 206 verso"
urn:cite:bnf:gr2700img.bnf2700_img423,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 207 recto"
