Image,Caption,Rights
"urn:cite:ecod:einsiedeln121img.sbe_0121_044","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 44.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 44r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_045","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 45.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 45r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_046","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 46.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 46r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_047","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 47.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 47r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_048","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 48.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 48r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_049","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 49.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 49r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_050","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 50.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 50r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_051","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 51.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 51r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_052","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 52.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 52r (www.e-codices.unifr.ch)."
"urn:cite:ecod:einsiedeln121img.sbe_0121_053","Einsiedeln, Stiftsbibliothek, Codex 121 (1151), page 53.","This image is available under the terms of a Creative Commons license (CC BY-NC 3.0).  Any reuse must include the following attribution: Einsiedeln, Stiftsbibliothek, Codex 121 (1151), f. 53r (www.e-codices.unifr.ch)."
