Image,Caption,Rights
urn:cite:bnf:lat4802img.bnflat4802-page68,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 28, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page69,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 29, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page70,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 29, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page71,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 30, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page72,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 30, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page73,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 31, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page74,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 31, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page75,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 32, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page76,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 32, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page77,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 33, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page78,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 33, verso","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
urn:cite:bnf:lat4802img.bnflat4802-page79,"Bibliothèque nationale de France, Département des manuscrits, Latin 4802, folio 34, recto","Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978."
