Image,Rights,Caption
urn:cite:bnf:gr2700img.bnf2700-page424,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 207 verso"
urn:cite:bnf:gr2700img.bnf2700-page425,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 208 recto"
urn:cite:bnf:gr2700img.bnf2700-page426,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 208 verso"
urn:cite:bnf:gr2700img.bnf2700-page427,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 209 recto"
urn:cite:bnf:gr2700img.bnf2700-page428,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 209 verso"
urn:cite:bnf:gr2700img.bnf2700-page429,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 210 recto"
urn:cite:bnf:gr2700img.bnf2700-page430,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 210 verso"
urn:cite:bnf:gr2700img.bnf2700-page431,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 211 recto"
urn:cite:bnf:gr2700img.bnf2700-page432,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 211 verso"
urn:cite:bnf:gr2700img.bnf2700-page433,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 212 recto"
urn:cite:bnf:gr2700img.bnf2700-page434,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 212 verso"
urn:cite:bnf:gr2700img.bnf2700-page435,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 213 recto"
urn:cite:bnf:gr2700img.bnf2700-page436,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 213 verso"
urn:cite:bnf:gr2700img.bnf2700-page437,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 214 recto"
urn:cite:bnf:gr2700img.bnf2700-page438,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 214 verso"
urn:cite:bnf:gr2700img.bnf2700-page439,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 215 recto"
urn:cite:bnf:gr2700img.bnf2700-page440,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 215 verso"
urn:cite:bnf:gr2700img.bnf2700-page441,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 216 recto"
urn:cite:bnf:gr2700img.bnf2700-page442,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 216 verso"
urn:cite:bnf:gr2700img.bnf2700-page443,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 217 recto"
urn:cite:bnf:gr2700img.bnf2700-page444,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 217 verso"
urn:cite:bnf:gr2700img.bnf2700-page445,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 218 recto"
urn:cite:bnf:gr2700img.bnf2700-page446,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 218 verso"
urn:cite:bnf:gr2700img.bnf2700-page447,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 219 recto"
urn:cite:bnf:gr2700img.bnf2700-page448,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 219 verso"
urn:cite:bnf:gr2700img.bnf2700-page449,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 220 recto"
urn:cite:bnf:gr2700img.bnf2700-page450,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 220 verso"
urn:cite:bnf:gr2700img.bnf2700-page451,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 221 recto"
urn:cite:bnf:gr2700img.bnf2700-page452,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 221 verso"
urn:cite:bnf:gr2700img.bnf2700-page453,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 222 recto"
urn:cite:bnf:gr2700img.bnf2700-page454,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 222 verso"
urn:cite:bnf:gr2700img.bnf2700-page455,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 223 recto"
urn:cite:bnf:gr2700img.bnf2700-page456,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 223 verso"
urn:cite:bnf:gr2700img.bnf2700-page457,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 224 recto"
urn:cite:bnf:gr2700img.bnf2700-page458,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 224 verso"
urn:cite:bnf:gr2700img.bnf2700-page459,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 225 recto"
urn:cite:bnf:gr2700img.bnf2700-page460,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 225 verso"
urn:cite:bnf:gr2700img.bnf2700-page461,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 226 recto"
urn:cite:bnf:gr2700img.bnf2700-page462,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 226 verso"
urn:cite:bnf:gr2700img.bnf2700-page463,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 227 recto"
urn:cite:bnf:gr2700img.bnf2700-page464,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 227 verso"
urn:cite:bnf:gr2700img.bnf2700-page465,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 228 recto"
urn:cite:bnf:gr2700img.bnf2700-page466,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 228 verso"
urn:cite:bnf:gr2700img.bnf2700-page467,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 229 recto"
urn:cite:bnf:gr2700img.bnf2700-page468,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 229 verso"
urn:cite:bnf:gr2700img.bnf2700-page469,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 230 recto"
urn:cite:bnf:gr2700img.bnf2700-page470,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 230 verso"
urn:cite:bnf:gr2700img.bnf2700-page471,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 231 recto"
urn:cite:bnf:gr2700img.bnf2700-page472,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 231 verso"
urn:cite:bnf:gr2700img.bnf2700-page473,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 232 recto"
urn:cite:bnf:gr2700img.bnf2700-page474,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 232 verso"
urn:cite:bnf:gr2700img.bnf2700-page475,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 233 recto"
urn:cite:bnf:gr2700img.bnf2700-page476,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 233 verso"
urn:cite:bnf:gr2700img.bnf2700-page477,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 234 recto"
urn:cite:bnf:gr2700img.bnf2700-page478,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 234 verso"
urn:cite:bnf:gr2700img.bnf2700-page479,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 235 recto"
urn:cite:bnf:gr2700img.bnf2700-page480,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 235 verso"
urn:cite:bnf:gr2700img.bnf2700-page481,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 236 recto"
urn:cite:bnf:gr2700img.bnf2700-page482,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 236 verso"
urn:cite:bnf:gr2700img.bnf2700-page483,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 237 recto"
urn:cite:bnf:gr2700img.bnf2700-page484,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 237 verso"
urn:cite:bnf:gr2700img.bnf2700-page485,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 238 recto"
urn:cite:bnf:gr2700img.bnf2700-page486,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 238 verso"
urn:cite:bnf:gr2700img.bnf2700-page487,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 239 recto"
urn:cite:bnf:gr2700img.bnf2700-page488,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 239 verso"
urn:cite:bnf:gr2700img.bnf2700-page489,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 240 recto"
urn:cite:bnf:gr2700img.bnf2700-page490,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 240 verso"
urn:cite:bnf:gr2700img.bnf2700-page491,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 241 recto"
urn:cite:bnf:gr2700img.bnf2700-page492,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 241 verso"
urn:cite:bnf:gr2700img.bnf2700-page493,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 242 recto"
urn:cite:bnf:gr2700img.bnf2700-page494,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 242 verso"
urn:cite:bnf:gr2700img.bnf2700-page495,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 243 recto"
urn:cite:bnf:gr2700img.bnf2700-page496,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 243 verso"
urn:cite:bnf:gr2700img.bnf2700-page497,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 244 recto"
urn:cite:bnf:gr2700img.bnf2700-page498,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 244 verso"
urn:cite:bnf:gr2700img.bnf2700-page499,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 245 recto"
urn:cite:bnf:gr2700img.bnf2700-page500,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 245 verso"
urn:cite:bnf:gr2700img.bnf2700-page501,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 246 recto"
urn:cite:bnf:gr2700img.bnf2700-page502,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 246 verso"
urn:cite:bnf:gr2700img.bnf2700-page503,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 247 recto"
urn:cite:bnf:gr2700img.bnf2700-page504,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 247 verso"
urn:cite:bnf:gr2700img.bnf2700-page505,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 248 recto"
urn:cite:bnf:gr2700img.bnf2700-page506,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 248 verso"
urn:cite:bnf:gr2700img.bnf2700-page507,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 249 recto"
urn:cite:bnf:gr2700img.bnf2700-page508,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 249 verso"
urn:cite:bnf:gr2700img.bnf2700-page509,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 250 recto"
urn:cite:bnf:gr2700img.bnf2700-page510,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 250 verso"
urn:cite:bnf:gr2700img.bnf2700-page511,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 251 recto"
urn:cite:bnf:gr2700img.bnf2700-page512,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 251 verso"
urn:cite:bnf:gr2700img.bnf2700-page513,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 252 recto"
urn:cite:bnf:gr2700img.bnf2700-page514,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 252 verso"
urn:cite:bnf:gr2700img.bnf2700-page515,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 253 recto"
urn:cite:bnf:gr2700img.bnf2700-page516,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 253 verso"
urn:cite:bnf:gr2700img.bnf2700-page517,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 254 recto"
urn:cite:bnf:gr2700img.bnf2700-page518,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 254 verso"
urn:cite:bnf:gr2700img.bnf2700-page519,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 255 recto"
urn:cite:bnf:gr2700img.bnf2700-page520,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 255 verso"
urn:cite:bnf:gr2700img.bnf2700-page521,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 256 recto"
urn:cite:bnf:gr2700img.bnf2700-page522,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 256 verso"
urn:cite:bnf:gr2700img.bnf2700-page523,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 257 recto"
urn:cite:bnf:gr2700img.bnf2700-page524,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 257 verso"
urn:cite:bnf:gr2700img.bnf2700-page525,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 258 recto"
urn:cite:bnf:gr2700img.bnf2700-page526,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 258 verso"
urn:cite:bnf:gr2700img.bnf2700-page527,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 259 recto"
urn:cite:bnf:gr2700img.bnf2700-page528,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 259 verso"
urn:cite:bnf:gr2700img.bnf2700-page529,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 260 recto"
urn:cite:bnf:gr2700img.bnf2700-page530,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 260 verso"
urn:cite:bnf:gr2700img.bnf2700-page531,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 261 recto"
urn:cite:bnf:gr2700img.bnf2700-page532,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 261 verso"
urn:cite:bnf:gr2700img.bnf2700-page533,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 262 recto"
urn:cite:bnf:gr2700img.bnf2700-page534,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 262 verso"
urn:cite:bnf:gr2700img.bnf2700-page535,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 263 recto"
urn:cite:bnf:gr2700img.bnf2700-page536,"Public domain material licensed for free non-commercial use in accordance with the French law 78-753 of July 17, 1978.","Bibliothèque nationale de France, Département des manuscrits, Grec 2700, 263 verso"
