Image,Caption,Rights
urn:cite:cp:cpgraec18.cpgraec18_img56,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 26, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img57,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 27, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img58,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 27, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img59,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 28, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img60,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 28, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img61,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 29, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img62,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 29, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img63,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 30, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img64,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 30, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img65,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 31, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img66,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 31, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img67,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 32, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img68,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 32, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img69,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 33, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img70,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 33, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img71,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 34, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img72,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 34, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img73,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 35, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img74,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 35, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img75,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 36, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img76,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 36, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img77,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 37, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img78,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 37, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img79,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 38, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img80,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 38, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img81,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 39, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img82,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 39, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img83,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 40, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img84,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 40, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img85,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 41, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img86,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 41, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img87,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 42, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img88,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 42, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img89,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 43, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img90,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 43, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img91,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 44, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img92,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 44, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img93,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 45, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img94,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 45, verso","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
urn:cite:cp:cpgraec18.cpgraec18_img95,"Universitätsbibliothek Heidelberg, Codex Palatinus graecus 18, folio 46, recto","Image provided by the Universitätsbibliothek Heidelberg under the terms of the Creative Commons license CC-BY-SA 3.0 DE"
