Image,Caption,Rights
urn:cite:ecod:muncg639img.MunCG639-page38,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 16, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page39,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 16, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page40,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 17, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page41,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 17, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page42,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 18, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page43,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 18, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page44,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 19, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page45,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 19, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page46,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 20, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page47,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 20, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page48,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 21, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page49,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 21, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page50,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 22, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page51,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 22, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page52,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 23, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page53,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 23, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page54,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 24, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page55,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 24, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page56,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 25, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page57,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 25, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page58,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 26, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page59,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 26, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page60,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 27, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page61,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 27, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page62,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 28, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page63,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 28, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page64,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 29, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page65,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 29, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page66,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 30, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page67,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 30, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page68,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 31, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page69,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 31, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page70,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 32, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page71,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 32, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page72,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 33, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page73,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 33, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page74,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 34, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page75,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 34, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page76,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 35, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page77,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 35, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page78,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 36, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page79,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 36, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page80,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 37, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page81,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 37, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page82,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 38, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page83,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 38, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page84,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 39, recto,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
urn:cite:ecod:muncg639img.MunCG639-page85,"Bayerische Staatsbibliothek, Codex Graecus 639, folio 39, verso,","Image from the Bayerische Staatsbibliothek, licensed under the Creative Commons 'Namensnennung - Keine kommerzielle Nutzung - Weitergabe unter gleichen Bedingungen 3.0 Deutschland' license (CC-BY-NC-SA)"
